UCg1jLBHXF3Ih3rM0R6ki1zA,6354
UCqFsfvnP0YcJ6lwKDRpvg2Q,3386
UC3SoX3-qGjCpEZ6YMEBLNbA,63965
UCxQNOFR3F-gNBKRMmQwWNeA,321
UCjuObrnD_3dyn8ZiWOfsjXA,5846
UCY63tzbcpVXOMBix-4umCUA,642
UCOxwr4ydriZDn4_K06J7muA,8
UCEyP7glYBY_YDw9x_ILVaNg,398113
UCR_Y32ICzPI4jg_N6Q1u_Ag,0
UCIGjny3PZ_PccOGEU7m-N4Q,3048
UCXfRcdvEzn4OLncqynq7vOA,7674
UCXAMftkFaFFsvrfBmisSKLQ,73232
UCfulxe3xJCrd1tdotcZg-XA,3321
UCemyvU4JGP9kC2073FeEogQ,242
UCpbH4DVw5giCW3BtX_2fzuw,957
UCmCd601YAyO0yvlHjw7BoPA,11872
UCnd30RWkAXTkLOM67w8sXUA,174
UC6erIDuvbOaAO-OT5rB2Xew,914190
UC2GPw0xMrmdsvDywlyhwZrg,18
UCA1tk_Wa3Lm4hMZ4ssPEuLw,728959
UCGTALVBK-QPv5dGO3ybmGbw,1359
UCyDD5UDQuH7t6PbwTSoWY3Q,45
UCv3DxjM9hEYOm33ugtx2uxg,1
UCvC4D8onUfXzvjTOM-dBfEA,4365364
UCnI5LDHGiq2bDUkH3lOdouA,222
UCCAcsHKpVHnPB8YhqFV8OuQ,146272
UCP7Escx0ewqrh5C1UkFyjow,5409
UCt6ehrLBiHmPe04MCd8pQxQ,21269
UC2pCKQPAdEemG6ml5eYfh0g,1
UCd3j4ZM_vZn2Nuh3sL8iRsQ,7
UCxL5JRVg026QmXwMFIFg6QQ,41
UC6z4BX7Y-azvtKsPoVzsRYA,2012
UCpWCa3qpJqF90Luls4GjgLg,636
UCntpAPnDUd0cUU0EdvnnKxg,33286
UCb9HYb7osUfPr2SrfYxYKMQ,14490
UCwUzXlNuZ0omgO95NX1-WTw,10
UCQCDHGBH6am4L1DNW8o7FlQ,333
UCOc9m8DQPeJiWEDo4y4hwdw,9
UCko8BgbdM4sxcMybYf6HI3w,1953
UCidyFiRqH197RdODptIYyRg,46
UCG8bk43WsQABOm5H0GTTVcg,1607
UCFrYL0MkFAsnpvZoSiPWyZg,216
UCQbR-RTyToqUVaKc5yYgUJg,11
UCau4LKlL1se0bOvYd70MOBA,1103
UCOX-LDTeW9Ht0mHqM7ztxHw,2
UCWfRDbN5xGo2IGxE1RhrHSg,1500
UCgLrtb1IHecwwoNYg8l_SRA,5513
UCvCP2gOtX-Xbagb9WOpt-Mg,21988
UCPaLFHUKGAvvVuRET88MnRQ,2517
UCGbT6JV04Bo2V-tq49B51ag,99
UCDVvmdjwKopKI59ZY5CHT2A,80378
UCoEjvAplB6GaVJjCAwx3fJA,48852
UCl9iCmjH4iDqAw_WkEY8eAQ,252756
UCOy1uQYR--H0jQpYaGykn3A,636
UC8PyEicGttnRa8S8I9TRjiA,1
UCbbeGIZc-XAcZBtder1Vazw,1754
UCo9ccRwo7Nu5urecpHlgPfA,192078
UCVIc_n3NU_T6vt6wgMHMufw,63123
UCoZJxa36eDTsSarmeMZyrDQ,142
UCuo06N99izZQfgnNWbquQOw,48154
UCTcH-GOkexQHWKBWSfOjhPQ,215040
UCz2XKlvFPxfmmcrNLUy7K0Q,5594
UC4GkOMeAu14S_ABeY4CT2Tw,3202
UClxdamIMYiRfgkcyI7UQz5A,5626
UCoPUXZJ2ZZdIVhQuPqiPfzw,4
UCn5B_gMJPvQ0cvuuSsZHOsw,485
UCRP0kmlHdA1ydyE_T0HTSeA,7706
UCuMr-tLHXoAaPRp3lSyJRwg,27
UCLKfZ0IfEtlxV4eV-2sX31Q,41
UCtpP7QVDrqOPUktJ8nB7hPw,70359
UCX0WWkYs6COykQBcle06eVg,3
UCwaRreC5Da7hea3Z65eAMIQ,9
UCKjv5bPPX4tXF7Nd5cA7_1Q,521
UCehjbtKs5BEqzlbUj6uEoGw,5
UC87pmNRZDPAjEi3dBoq6ULw,0
UCBrnSTLsXTI4VKJPW6Icgng,232
UC2eqwgwmFY5NG4lm47_cZeg,29336
UCNYknXSvkLAzYs5XpVb-C3Q,25263
UCTt8QI13P6YCtnDdZgZZM_w,19682
UCd9nT89JPU1v_pyJc3VSbyg,5
UCVUQAiJyqasmJTv7hJyIbIA,1344
UCUGU_SUthnH48BjJlmBi_CA,9055
UCKtCOc2gufVknHvybyxlzaw,216
UCirStL_WpsFAq2wQNV5mhOA,441082
UCubokaJqWnfPdVpFw_G_Q2w,24673
UCB6ic3H2VUnMBELjrH8nKwA,578
UCVxg_MNXjXFOPoUbGsNs1UA,0
UCuMo4CjH7jGf3Oa1XDwV92A,1125
UCciRLuK2pZ04s4g1upCjIRw,3820
UCpP1fN-Pqdg-jBTDpCSQAmw,7834
UCBC_K0BM-rkhcKV1dJjry-g,2659
UCI-JLc7fB6aX2G85NuJlHAQ,24088
UCSFJduyUCjNyl-iSKzE4q7Q,4
UC96GrliPK6_acYNUYWcRmQg,240
UCGgCfqvZBZBAj7a-Sf3wm5g,123
UCP77vRID0FxSt0XG-4Hvabw,9271
UC71NOnM4fcfhPdzur-QOrSQ,825
UCmHsfdwLf5QUyRQ_5vEYZRw,88
UCU9EJ8_hw3BZH5QlbxSNRwQ,33
UCAWB76NUxj1OWEE_yaOfBLg,58087
UCDlAjVM03Oce5mywNDHpHZw,1545558
UCG9uCN2YEud2SXpXqHglyqQ,3410
UCUBluEfcRYo9q3LmZkh8IIg,11
UCUv2cShwGVLGSVfsM5gQqmQ,51
UCxMyI1X0CcFiRDQdXZQDkDA,13080
UCPgeTDuPmfxphi0mRocCOnw,12505
UCzFRwwAf5u4Me-vK2LCgKig,149
UCz7eUbXLMyciubmPKpxdurg,444
UCkmoZfAKlsgVFUm-AM8jKXw,1029
UCbPwzl6_uG37DysWVlKKQKg,10415
UCiSXwBdoXaPoRhcOOjovMcA,809
UCEg6KlaA8R_9xxWazAWka_Q,420
UCvjZKBT0mJqvl7gA9JnNzJw,3680
UCWNrGtziuI-upPKc3M_4xfg,304
UCtnBC3KqCfhf3zSPKlGfBhg,817
UC1xvP0LqUviUOxvchL5goSw,1118918
UCBhWMBmGD3y4LXog8buHbRA,42551
UC6s1G7CIsBCq2mnQSbaUpZg,4244
UCALEd8FzfaUt-HBBZctO9cg,136254
UCCk2fsACFAxsCOZZjwW2_Pg,461541
UCLZ3G13qrkALgrdkXcf_bnA,156
UC5_LowaCyDYVr6T6YgzEBEA,31953
UCvvv8EVMmEn2fqCHySJ2MPA,0
UCmjurWkSXnWgpOTPiI43xfA,10722
UCe2iQXhkXIV0FgfMMXBhD9Q,29
UCsB8vGD7lRFkZMK4AkLu2Vw,1381728
UC9MYW7rKmKETCeXJp410iCA,1459
UCRzq9PoEzNUiHcE-W1yWvUg,1030
UCSJ0_QRHfe-sXSnz3Dwhn-A,397
UCiIQ-unMdIOckGKfZYIgQOw,509
UC70pZrp_ivqiI3pakrG9mBQ,466
UC8xbL4UcMY5a2ELqdt-0fLQ,33957
UCMk1qY9LEyC6XDEP1Ar6vFw,508
UCCztkbRfwY8frMZYtsgXLQA,920
UCMpt2h7RKkLmK7NenHk3lJQ,3
UCIZCRYN847VEKczTgc-ys1g,83
UCdkW6BVqDeRWBc8Gj1mmEcg,1421
UCIMdW8pDY47pxF9KdUMVziQ,969
UCv7UYyQtF7N0Q6t6ZXy1q_g,1586
UCUD6Q8SC_o8dlV4npF-s7BA,96742
UCZiboBUA0U1tn31MyHoMYLQ,1443451
UCsejuqB6YRROJfm_eaiwIVA,2430
UCyFk6gBpK8DptRKnOBW0otQ,17
UCOO67sI3yJShaF1aqFyCY1w,33672
UCh537X_02RP7kHRoLVAMvYQ,1115
UCQtCvgzWRjnZt2ZIRZQFlew,601
UCHRZEnZSYzNX6Q9kaQWUVRQ,73
UC2rEL4n0r-cL09nvnTzSTrw,793
UC6hx5gB8GOpfa1IP30oHhqg,61
UCB0ZzuWus5nneGUy02URuYA,3309
UCj7_CDIPfCDsT7E357mJ1HQ,10938
UCMWvb85MXWvJHcxtPk8oNTQ,539
UCdydYDACtEYPqkWIj9YX91g,381
UC9PBVhvNIwLMMjKFueJk8TQ,349
UCX9X_kuMFhTDdM2OqUg93Lw,198
UCsLkwvT9r8SttmZQ4rAwVng,3209
UC8Y6AanSRgrJuy--GFbCnoQ,1
UCCamYykR02Id5b44MlKrhpA,105
UCzIUqhhg_0O8AicMeOwDJeQ,5
UCQgnbwBS2QLowfQKWMgqCBQ,184
UCaEBDo6rKb9TReE7ZKIwNWA,121
UC83X2fsfYM9YQIwGCmkVzPw,857678
UCEox-g42Uj5dpNaoB21EsyA,5219
UCpf13pueSPyfS3a3sn_ZbSQ,496922
UCfXckFqy8_NhmeC7EOEJYSQ,1222
UCAUDtbho62QGjtNklk_9eeg,5
UCPh6REdDat6gxMR59Lw7W4Q,81
UCcWNV5ymDpqpF78L3jN47fQ,1175496
UC6NcnB50ucrsbzmNUWOftPg,422
UCNMCL22y5uBb_RGkSdEKHJw,4277
UC1us5nhIM7M4eJkenXPCHzA,63
UCHpD48mFaMseyTs8pf3-DFA,54
UChHxLlmUb1Z2jxzQ8SDKMDw,41
UCM326mDg34s6IjXy6nPvMaQ,1421
UCfZlIAgpzKLT43u_xZYPq3Q,52
UCFQR_QTmvBvA5c7xcjKWmPA,2392
UC_QbHB8gcYmsZ-z-rirl2JQ,446
UCHPkPCQp18gMJrh9keBVLJw,345
UCMtlvoqzq03PPzcULdVQmZA,584071
UC8OAyVAKNeB5lX0wzA1mN3w,85
UCKur9-LwNF6fyK6kxDdwhGQ,305
UCNNxAnYe6Cm443PrVhwsbLQ,281
UCte9ZMM_5fWCb5fxTsTiyug,24
UC4VS7R3RamYTrCupa1nVE2A,57145
UCPtunzFkbVZKCYJq5djNywg,27
UCZ6TzkzuLf7PeQIJs10gjAQ,4270
UCTR5AR49ORpCqaiF4QqZEnA,808
UC-pB4wAI55MJEpaWj1AJZ4A,40727
UCtylCcvfvmZB9vBUu_MOw8A,1804
UCaGlDPrBFkNq4ikM4aZd9Lg,1305
UCfn1KUyNXgAxJjs_pwQD3Dg,37392
UCkuylgdxI3YYsPpoFM9aqvQ,1069
UCKDRmQR0kZqYeb6h5K6aKtA,8
UC_1pcdIACEotG8NuqiHc37g,41
UC1JOU_L1ot30qq8qE26pWrA,28
UCWbr256f69EVc968igtJh5w,1670
UC_sjLQTeJiqobtE6YN0RTlw,866
UCuQVMIAuSpx07K2sEfaGsnw,3558
UCGG1wuhJRSXWcrIjQ-ftwtw,4071
UCwkftE__Lp4id8GzEVFRnkA,3
UCpsoofnbaALmcjsxQDW70Eg,238980
UCCVENj8z2MneWJvAA-3ctVQ,940
UCTmJzvpNk8GeueSpBttmb2g,1572
UCy0ffMrMCPuU8VO2p8yUl_g,9
UCzMdO8kdlab6Gyxs1pxXoVg,2505
UCjl3tcS1ffuQ-YrSys08gYA,1747
UCzhIvJZ_bTSUYX2NNjBA5Jw,41
UCzCWQs843_BqEHlux-h416Q,19
UCTthc1ApMj1JMJgKVhjRuIA,188
UCo4tY6syiCSNodOx6POkTLw,1
UCRe9GSDUZR-paTQVYrFT8eA,532
UCkcUJWScnatyvCbCd9a_eaw,10478
UCg0OG_euquT39Ca3NDbjXJg,982
UCjoN_2ruy_P1AE2CUSaMPqw,3263
UCYOn-OJxn3KRBJUZPq7X-Nw,74
UCIs4QqMunIYGqOxAiPqo5Ag,72
UCX_3Oj8EgoLVwPyeMPpjCYQ,30
UCZjj5-xpSmwKwxkIOtV013Q,51759
UCu9ELkrWMq1qULxb890Yd6Q,54
UCNxc0SAQou_x6vHmH9ouGOA,1258
UCB2aA_D-2TctYZvWtGnee4w,10
UCKep6kOCsx63iXhNBgqt4Bg,0
UCUqaddMkJV0HfX22bjHSw1w,1049
UC8IKQDizSxLQIJGUZ9IFWaw,1102
UCG5bAssl2H0wjLG4BEv5ScQ,524652
UCBVlapkCKb48RrbEKXKouag,879
UCvMfOeYVbHoA2NWxdWdQ28w,66
UCp7TlahjvkaPp7OTdXoeg0g,9
UCutr_pl52jTpz8bwXUZyMsA,301
UC-j7YG6tASAAe17gBemLNSQ,0
UCaRR2HhmEbr2P6RvwEGWHfQ,346
UCA86pBGxVPZGrTeTecOtjew,179567
UCD3zMuXgYc-N2Ljv4M7MbBw,5
UCEACPux4vDA4EoRunj3XNMQ,3586
UChh6AUDIrOMj3b_UOSmEtWw,18
UCUwtletyBEkqk2NK5h3Oglw,1700
UC7bdHJGvUh80L_KxQtaJYVA,387
UC8WXuDeen_jLLVa1Jcg1B1Q,84
UC3HvURstan168GATtyA-pBg,500
UCq-0-41bXFmzvCs8VgjIbFQ,3076
UCYdtpWueAERC0OnN8RyWDIA,419530
UC0MUCbQCn55SKzQ4OPB9k_w,195
UCxMX7tiNCjSC5kjkIMLJFAw,1
UCrdE0HuMGM_oqYYzKZedsCA,22
UCsjMavKz_tPPgWF8C2a7G2w,8903
UCCbat2C5P8NhpjiENsPbLzA,38073
UCKi63Ep-ATDV1RxfFSJ4x6Q,390
UC1MmnIyYJSnk26Zz_wTPTuQ,30
UCj6iMZPpblp1Umd4s0RQ9dg,17306
UCeqUUXaM75wrK5Aalo6UorQ,1058247
UCoMIFQ2BcCXN1eXH7-HZbFw,8
UCxiEVh1lRnoRtWnEoxP15bw,6925
UCzYB0ZhgDWjbVajXKo1P0Qw,294
UC6bUIT_bmYlJpITKKGkvfzQ,138431
UCQKAtDdS6VEDCfJaPI3rC0g,1155
UCiWFHBP-d3GNxg_U3NYJKyg,373056
UCJxtcCJNYwMLjZh8ZyyGAew,32600
UC9gt2x4DRATjyQcI5gs0EwQ,94
UCs6XZ_RX3B131fWLNFgVswA,1149
UCRx_PdjNhaEYWeHYL-2CbJw,5054
UCMkybZyI_B-xgkLQo_eCQ_w,111896
UCXNRQJ4BH3Rd6AXD5IniMLw,789
UCChcWqwYXCEs657MQ00qVWA,113580
UCTDnFFG76UV07OgvMpmD1Tg,46486
UCiJq5yZ-eha4_4FzAvD9CnA,18223
UCGIcWULw1tJyPBqBw02unsw,10
UCPwVbf_HZYL220dn0AA1QWg,860
UCuZL_vXlcykI52uGWllNVBA,33772
UCqvPq34LnZ5EnCA31eCgJig,18
UC3CjxD1Se8llugcy8RO_wng,13649
UCfdJHmz465cp1Is7gy1DtoA,18
UCgW530pTsCThpK1y_zNd1jA,31506
UCPbqc4iixCfFUi2LaYFc77A,0
UCcsjlazSwXPTsay8i4lQIxw,5803
UC2wwdeitpLuk6mmG_ouXhSA,83496
UCo2YOIHsleMbETadW9VyX3w,5649
UCgpYlWIDqp1JzRlTGYeJsRg,233
UCylzpjOY3Pp8EoJTb06iQGQ,49
UCx8f_UBRI3ZODu-17UCo9dw,5
UC-kscKNnTyfwu9f-VRMDleg,5383
UCl1Z1_VZcqVirA6bApbV3Ww,9390
UCRuJX8wO6DDesvylKhmMRRA,57
UC1YDXsDC2pnnfgq7I8lAQWg,40
UC1Qy6Wljv7gWszpp2qWv5QA,127
UCnDml9CmOXtOMxFgcWP0yww,45
UC8JnwU2XDmlM_tJTbigUKLA,61
UC0TwUFZy1EoxuKD2PINOSfw,92
UChjO1eGaJtksA2E--5izWMg,3337
UC08tiYhL6J265IO9GYOPcDQ,27602
UCOI1oVRPxaG7slFhAFxwdaQ,273
UCUHILHtoOQfx_yV6AWojKqA,33003
UCnxgbzBch6AcZ9R9ewWtwYQ,173
UC5kWU-4zROmwSatAkr2E2fw,5
UC8Gj-y0I3ZXtCkxYoFXC2EA,52
UCw8TaRpqyzlhuTzCvfvsM3Q,66
UCW8GaMduI3y3XOy1K2WWNFQ,35731
UCiXxRfalEasvHDnlC1MUV6g,71
UCvKBqtheZOeOrJb1cb0diCg,2332
UCyMGshkxm4jFi8cm2Mj6FEQ,30
UCw5PoNVTU4oun9VEYXxvlGw,1007
UCQeWEoo9ye3JXXOUF62baCA,265
UCI3a60itPNGtxHTGNzBpX8Q,37
UCI6Rtzq9fj4BzGKBSr65sJg,1551
UChsqo1flTJfelE2i2pxWNEw,0
UCdO6c-DCRvc7hYE0slmJclA,7
UCFwHe2dBb4mT9LIhUCzyPBA,90
UCdq5gotL52kMs5sdXWnjF0w,91
UCGp4u0WHLsK8OAxnvwiTyhA,594438
UC1-UCzFiv09DMwOZfkexAmQ,6
UCFHLapa2r0dUzCUIafuacXA,34
UCcivw7DoWwv2v4sP-N-sMsw,21838
UCNhA_9F1JdSKUoCVRYwnPZQ,13
UCX9_Ks1MXuwXCmtt0fOFsxA,1406740
UC4olO8l09c9hDZ6WrnnTL3Q,1
UCR7biAlnpQsATX5mPJ5Ldkw,448156
UCWsFY2nLYYA3tZUe5Ge6obA,99
UCeQP020OXOwheuDpnb2fsVA,20
UCqWmF0u6FnZ-6Y4wI8bBstQ,25
UCXxMI2UKl33P4GsA9hBhxxQ,504
UC8tAnpJh2wAwJEErMks6juw,51
UCz5RHlX7cGeayKn4FU6u7tA,22275
UCLwm8603Kg0xDXZBvFgxjrw,1346
UC0dmPOZXXBiKfltla9sd9tQ,1211
UCB9VLO6yQxdeBRWDVoHSNqQ,256
UCGYLo4ebgDwULCYLRSDXCtA,10692
UCOTKdv3sR0lyqTm6ATBchdQ,0
UCP76ArDmcveMO4wi95-8XEg,2756
UCbWsoQ0Ygn0uaed1tON4KjQ,715
UCSM8z27MXnDS2Vo52Xkonvw,772
UC-NJASWHTv2yJqlye1rFiMQ,1
UC9R-j4EabsdSrlS36-Ncd-A,25
UCZPUwCK4moLerd2dHmnEKag,1371
UCRqBb-nlzt9cBWywlnUFysA,18619
UC6BANld3ZI0XK6m9WhP1WXg,172
UCW5BDdlDyw57FWhGVcI-KoQ,14074
UC6xf1HPNaP9Hh0j-A6pggEA,2
UCAEiJ3pJbjiXPKGfKm5eGtQ,1023
UChfHtb7DwXq6TOaRyNkac8w,2015
UC-lP7B5HeFDAjEVmHzeQwRA,50
UCwVQFvSK__SfD7lLARgdcHw,2891
UCHa-hWHrTt4hqh-WiHry3Lw,4565016
UC7jyFilIMWF6k4vu9YHM0hw,246
UCGR2plAXMLqd2f37o3XiPUg,69355
UCu7AgjkG8ShC5rmTptu9hKw,65
UCUKi4zY5ETSqrKAjTBgjM-g,5024976
UCmuFtyMpdZF2EM1xGrFuGTg,38
UCinjnmQEwCddOudyCC1v7qA,30956
UCSdN58lUiqZh5la2ozrB_kA,168
UCNlz0CRMzUvhr5Zm3oa8G0A,13592
UCq7XOwDdSDYrJTEqC4SRG6w,394
UCRg_t7x1cb5Y1T513RC_G4A,2379
UC5yylejZjfcZL2IGu4B7gxQ,35
UCciukRWOw0167AY10U8Xaiw,182
UC798c7JTfP_y6-9Kp8Au6Gw,16592
UC5lDVbmgb-sAcx2fjwy3KQA,212582
UCKN2At7SiEFEPbhE1BMp_VQ,248862
UCKprbLxHsT23VBINnSvJRJg,1
UCt9TFKpbf8LsItT4J8ERWKg,1
UCDzj4gLM0kJImynOHmtZDIA,0
UC6HX3lbJky_HuDsmAXf3NfQ,594
UCWJ2lWNubArHWmf3FIHbfcQ,7943454
UCb61LvtKBNC1MO6v7t2Hx-Q,218149
UCBwJyIy65NuHhKAvK32gqoA,107
UCHFA6Nt11kE_8OWIya0SQDQ,1398963
UC8CS1Lvv_KawMeZuWMLfyWQ,140
UC1t08U0ZWQdRLmdezChkqYQ,39
UCtPmovkF983Fd7syP9UFJLw,80465
UC0rwvJzMDOo_uShsBp03uEw,1943
UCpSOC-qvHLkL4WsxWvlRV3w,2
UC9xC5ClCMLOShjp1Ms0dbRw,74185
UCDbnK75Mih1BOBtPZBiymKA,6476
UCmyTwUBHZy08sNZfzRy3zwA,5192
UC2JwuqwH-RIYkOcBEsvdMSA,177
UCGP2K0lDvsp2DcldkR5pdMw,370
UCxxdTg_nqFdADGrz2eJ6hGA,541998
UC2sHcR5iobqUcJLK3KzvtkQ,10446
UCepPGz8AVCbggMl3BvboaBA,60532
UC3UXgJmP_NpsLBKoByv022Q,1
UCh4syoTtvmYlDMeMnwS5dmA,463503
UCX8N5A7bmCYB8Xvuygv3qlQ,0
UCg2pyQsMzn2JPk7VRbMF9iA,9
UCkAxrJMhgZWAFvKc2Qcv2-A,154
UCPzL2zdGDzXArfTT2_my-tg,10
UCxrDeRbv8w77jJ3sPzziPHw,3762
UCHPzb38KTs9MPtDWJUYk3vw,5998
UC91EIz96lY1o4ZdlPh-M9OQ,46263
UCZH7bsFp9sUW0tOBgK3_9OQ,0
UCvdO4QkFsNTLqnK4I8gBjtA,6849
UCjMSDI6g18n6WCogKorLdmA,14165
UC7tXO8zED94QC5gTxM3gzvw,276
UCe_46746-oFset4qZXja8WA,28
UC-xexY0eCgJHwFM_z-ZwucQ,3069
UC8M3wCs3V0MYoER9fdaFDQw,6
UCTwIQ0NiZIDyezAlSFx703g,21928
UCoR-TH7y-mN3zfIwajmVjZA,5
UC8zBYJh8eYqmMhUF08lZIHw,1032
UCv7JIcTpe2FnUguCQu9qwFg,1892
UCbzAAQ4u5VmC79MjhcPZSGQ,11479
UCohcgQ0tfldOWiix9Sjd6SA,507
UC_zqe2yKY_OHBOYjFs9JFrQ,2
UCxOKRdgf4sOirrKlQcuzjeQ,12210
UCLYWELTz2OFYXGvaOo_kFAg,0
UC7KhyTK6K74Goi2G_dxZFiA,322
UCBEKdn1qo9jtpxe4CvCcO3g,166
UCOHT1ZKFdOekGVQBKVlYAFA,1528
UCfbrbUDAE3aga1DcWLnnDDA,80
UCOo3sSEWg_in2OyyNJqaiZQ,2
UC2XVi6QB_uuPFaqq5vzMvAw,13658
UCVpvDqCLKU306_bVnliH2nQ,88
UCEoqPKAUnoZ5K6iXq0w6K0g,31838
UCe6azCftKMT3EEyUyxeEz-g,321
UCNvVDGaj-_KVMLKXK2u2fjw,283514
UCNoiMXRBSm_FZps51VFPirA,1378
UCvj8lXHxEpSkKnGIcmsEqcA,23
UCCRiCMBuviSXF5OiOYSXHXw,33840
UCFUtIm5yp3vUEbPz2trHFZw,71
UCxyq6xUXQad-_bWgH5XX1Aw,11882
UCa1zBurRevLuXjNfHyEbgBQ,0
UC2Ota8D1H3H9Vm5bR2BR6gg,789
UCksznUE8xkWwjofFqWrYNLQ,35
UCeQRhFCJGjg7aYVtmbldDOw,195
UCSeHATYJtuG0HbkItZg8Cgw,66
UCowIujYUUyeZ-unIShqU3cw,16
UCOhoLZdBoLPD44Gg0NQyQtA,26
UCsJz1O0aFWJUxdK9QB5hkuQ,44705
UCjsKNWhSN4F_cgESXWejIjw,251
UCcXrlx1IAufkWSbyvgqTrDw,32
UCwVNyuJ5nygjLdngua8UVlQ,14
UC7pKu-Gy8aMi2ss03FTe7NA,21
UC3cVWIlG8-gsU3aFdp93jFg,55
UC0dMOkLvHBG66My2EfqRC8A,4365
UCEsldV1D9gBu3PbjNdxfWwQ,1048
UC6KdWFMY4KKI8NJflzm2DDQ,33428
UCHoFnXg6UvCVNPng6jKdg6Q,5533
UCK8rNhDx_E3fLgKwVQpfByw,73
UCpydfgt6Q62YGI-i7KuIuxw,7205
UCBEPzeLiNkbk6MftAMj5vUA,4241
UCmWwVhBpAfyxijAEAsfCtCg,0
UCnRMjD0trUCgBqRNPg_30PQ,1239
UCtE0M1T4W2HAiIj4ufTKpUg,11187
UCDSb5UEYkcihC1zsO1aIsdA,1865
UC9gLb6zakf5vj77snCgpVAQ,1811
UCWc2KkRwX924s6GFxTZWaIQ,1734
UCvVy6U_v59n59OJEzWnV_2g,1405
UCCSsJkF35mNhoNsdCV7Q4kA,9
UCO6l6-ZUwCdGRuKkDr0_RBw,36
UClN-Nu1NEAIM1ydBucbtGrg,15
UC0SDXUPBv6m5nLpW7jtu14g,6310
UCyAcXWJxwjraTlzckEbgMfQ,17447
UCx6jDI1s0KnYl8T7Z5ANv0A,878
UCPMhA1o3_b1-dxFtAtMGxAw,4
UCTprv41VmPix9M3hs7Mx2-Q,57765
UCuXnGRt05Yk7L3x3tAUjwGg,7194
UCuZ--bsaZNmO288IVlFWx3A,26102
UC4_juw2Nazxm-4R9B_gOMow,196
UCN_7YAeN-_nPyh41kPzlueg,11926
UCOeJu5LeP0kcSzv3jrECjIg,46
UCgq54RQa2v_jZcb01MPSTLg,18
UC4uXeGhXGsaYzrqBT-IWjJA,0
UCesXEGechOdmZHV2oRZP4zg,427
UCctVI-HblLzEvILsJLFEYHg,1660
UCQuqCVOhLk3Gf4_UOxxg3GA,13
UCr6GWbxYo1WzWzuUK-z9RIQ,31
UCcAprqafVqOhVuZMd815MLQ,139
UC2GLf7fWOCXnD2ozIVzQXJA,137
UCgvBZyZNdG5vGTDN-AjXqEw,3
UCtg1tsa07Es5k9KItqnu5Vw,12
UCBVX3F4JnCbzUZ1-OtKSf8w,306
UCOHBI1lOyOiLoMTOom9Hu_g,1745
UCf2rmnAwApb3njVHeaq0P3w,46349
UCOzVVt2SujXwDhmdyjEsOvA,11920
UCMmzzBek8ZyUjXy-GaViHIA,288
UCTZ_ZmsTWoserTl5Kpom-SA,83
UCKUn4j7MfMGZ35rwZBsoh0w,22136
UCw6FMnY7JkhUu5lLRtpGZJA,3013
UCDMF3AUSyzNu6SFfJlHXSUQ,7666
UCy1qQtNZ2xxv6YE24jlZRFA,19348
UCHwYuw-ttYOR0bKK99_0X7Q,3420
UCmEceY1S2M2WvIANV9Mt3gQ,32
UCj4F6u4q6R10r6qpTTtd7sg,4
UCSTx0Mxios9SL45btnJhSsQ,11654
UCSYfUioXx1Ug8LNUJ3hECzw,330
UCvSgdmwIR2vTGQehPCfE2NA,34
UCzyiJAHQ1UvxljFEJh_UVNw,99
UCbAgYwMGgDT06xaU65IzmNg,5
UCp1bwUs335jYcNi_Pw_u9gA,40
UCvOayIiP_JI2mr_3BL73-cA,2870
UCvOKsjf21o_PtMMTiIMQesg,3789
UCMoNMHFOMoxjqrjlH2FVTIA,91550
UCsXpR447V1WArqE9Pveu8Dw,3316
UCBxKyJXOvgNF9m9Xs4dXXUQ,26
UCxkQNNyW5kcHYeQwUSBYv6Q,1273
UCnF3Ul7EEA56IBmqNLw5Djg,491
UCyEWbuuIWh482tVI5JkKqYQ,356188
UCXN0CrD0PNFuIqNCQvOD0Vg,89
UC_GtnMEk-lY_eX7mSYNdc4A,5
UCT_oWDmfoaEEs3AUoZ79UKQ,70
UC9mcoXW1lNJfayZUvy8imdQ,30
UCY8mxMAk-ysLmh_7XKlsXUg,3329
UCm54Zk5CrE-R22ipRiifTmA,21
UC3kC4BrZ5Pr_J5onzgo5Heg,378588
UC9lWSZKhtONiydqCkR4lssg,0
UCURrRKMGHhV7KTDs4nPvqMw,521
UCHeqCjSGPbDRDi6myKBx12g,497
UCy-FEJLMZIkv4m_2MXlh6-w,28560
UCh0XFKbAyjCyJA4OL4ja2KQ,5
UCA6OeMHncag00RzgNVlMDbQ,526
UC0idp0KuPekWyvvZuWHk7sw,896
UCrmFKr4e94jK04bjHrDjZzA,130
UCHtbvOqv9H4IzcuuOfRekNQ,17
UChugtRqg4VTeIIRqWVL95dg,2
UCTF3MUxOt2VvPLym-g9rBuA,16473
UCU6Xdctu2CsQp3NhyyrW3Dw,1163739
UCfHJEC5ygwosIGro2QCDXKA,33
UCLr6vIVHd2FhNLomP349Tdg,234
UCwxaivOckR4MKYfVABii1HQ,92
UCho-jixa8DsD98xI-DEddqQ,64132
UC6XnQ5I_hSVqCzQs99I-13g,398
UClGxQ_8p4VlHvqsvdb-vmqQ,43902
UCZH7sg_6O0_94DsdDExJCtQ,43
UC7MEKJZik2zTeJS6yTD3R_w,6
UCn8GIma1v1HOk85Dqt2sjSw,1171
UCfImR-MStHogk62bnIToJgQ,25
UCahPphkWKibFIQTEnI-UPAA,59863
UCZxBAKuwPeRv0cUqir1JNHw,31396
